timestamp,msisdn,score,price,pool,new
2026-08-11 01:19:07,0829123334,10,899,rahu
2026-08-11 01:19:07,0855732111,10,499,rahu
2026-08-11 01:19:07,0954364777,10,699,khanthep
2026-08-11 01:19:07,0956797111,10,699,naga
2026-08-11 01:19:07,0967299993,10,999,naga
2026-08-11 01:19:07,0954394333,10,699,naga
2026-08-11 01:19:07,0962400009,10,999,naga
2026-08-11 01:19:07,0961511117,10,1999,ajchang
2026-08-11 01:19:07,0967188886,10,1499,ajchang
2026-08-11 01:19:07,0962765558,10,899,ajchang
2026-08-11 01:19:07,0956311112,10,899,ajchang
2026-08-11 01:19:07,0644456830,10,499,ajchang
2026-08-11 01:19:07,0610122261,10,499,ajchang
2026-08-11 01:19:07,0903211175,10,499,ajchang
2026-08-11 01:19:09,0954322225,18,899,universal,
2026-08-11 01:19:09,0962344440,14,899,universal,
2026-08-11 01:19:09,0838345677,14,699,rahu,
2026-08-11 01:19:09,0645679944,11,699,universal,
2026-08-11 01:19:09,0886981234,11,499,rahu,NEW
2026-08-11 01:19:09,0658855678,11,699,rahu,
2026-08-11 01:19:09,0886850123,11,699,rahu,
2026-08-11 01:19:09,0955171234,11,699,khanthep,
2026-08-11 01:19:09,0967654664,11,499,emperor,
2026-08-11 01:19:09,0967654224,11,499,emperor,
2026-08-11 01:19:09,0967654422,11,499,emperor,
2026-08-11 01:19:09,0957654466,11,499,emperor,
2026-08-11 01:19:09,0953456822,11,499,emperor,
2026-08-11 01:19:09,0963744449,10,899,universal,
2026-08-11 01:19:09,0957133335,10,899,universal,
2026-08-11 01:19:09,0967722224,10,1199,universal,
2026-08-11 01:19:09,0956762227,10,699,universal,
2026-08-11 01:19:09,0957433332,10,899,universal,
2026-08-11 01:19:09,0955345222,10,699,universal,
2026-08-11 01:19:09,0963654448,10,699,universal,
2026-08-11 01:19:09,0953454333,10,699,universal,
2026-08-11 01:19:09,0954311717,10,899,universal,
2026-08-11 01:19:09,0956654040,10,1199,universal,
2026-08-11 01:19:09,0956211117,10,899,universal,
2026-08-11 01:19:09,0967588880,10,499,rahu,
2026-08-11 01:19:09,0966639871,10,699,khanthep,
2026-08-11 01:19:09,0952700009,10,999,naga,
2026-08-11 01:19:09,0955593321,10,999,naga,
2026-08-11 01:19:09,0956549111,10,699,naga,
2026-08-11 01:19:09,0957659333,10,699,naga,
2026-08-11 01:19:09,0961311119,10,999,naga,
2026-08-11 01:19:09,0961377779,10,999,naga,
2026-08-11 01:19:09,0961211117,10,1999,ajchang,
2026-08-11 01:19:09,0954654111,10,1699,ajchang,
2026-08-11 01:19:09,0956544417,10,1699,ajchang,
2026-08-11 01:19:09,0954352666,10,899,ajchang,
2026-08-11 01:19:09,0956716444,10,899,ajchang,
2026-08-11 01:19:09,0957645666,10,899,ajchang,
2026-08-11 01:19:09,0855543796,10,499,ajchang,
2026-08-11 01:19:09,0958766638,10,499,ajchang,
2026-08-11 01:19:09,0834322265,10,499,ajchang,
2026-08-11 01:19:09,0834322271,10,499,ajchang,
2026-08-11 01:19:09,0955567066,10,499,ajchang,
2026-08-11 01:19:09,0812355548,10,499,ajchang,
2026-08-11 01:19:09,0953459222,10,499,emperor,
